"order_id","order_date","status","fulfilment","sales_channel","ship_service_level","style","sku","category","size","asin","courier_status","quantity","currency","amount","ship_city","ship_state","ship_postal_code","ship_country","b2b"
"407-0284246-1921107","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-XL","Set","XL","B08XQBF1G4","Shipped",1,"INR",788,"AHMEDABAD","Gujarat","380002.0","IN",FALSE
"402-7252686-7742740","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE2032","JNE2032-KR-205-S","kurta","S","B0768JGSXJ","Shipped",1,"INR",316,"THIRUVANANTHAPURAM","KERALA","695013.0","IN",FALSE
"402-2836145-2037935","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","JNE3775","JNE3775-KR-S","kurta","S","B09KXNZ377","Unshipped",1,"INR",291,"COIMBATORE","TAMIL NADU","641048.0","IN",FALSE
"405-2978943-5281904","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3706","JNE3706-DR-XXXL","Western Dress","3XL","B098324ZKR","Shipped",1,"INR",413,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"171-1150191-1767515","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0295","J0295-DR-XXXL","Western Dress","3XL","B099NQHLYL","Shipped",1,"INR",859,"GHAZIABAD","UTTAR PRADESH","201005.0","IN",FALSE
"408-5219681-4360350","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET345","SET345-KR-NP-XS","Set","XS","B09KXSVTDB","Shipped",1,"INR",666,"Bengaluru","KARNATAKA","560090.0","IN",FALSE
"408-5710370-7163540","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","JNE3160","JNE3160-KR-G-L","kurta","L","B07K3R51CL","Unshipped",1,"INR",685,"CUTTACK","ODISHA","753014.0","IN",FALSE
"408-2748464-3892343","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0245","J0245-SKD-M","Set","M","B0925T5PZK","Shipped",1,"INR",1149,"PUNE","MAHARASHTRA","412207.0","IN",FALSE
"408-1100887-7489901","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3671","JNE3671-TU-XXL","Top","XXL","B0986X16BT","Shipped",1,"INR",574,"ELURU","ANDHRA PRADESH","534001.0","IN",FALSE
"403-6377174-7223545","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-S","Set","S","B08XQ98B2Q","Unshipped",1,"INR",788,"CHENNAI","TAMIL NADU","600097.0","IN",FALSE
"407-6988529-5485943","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0342","J0342-TP-S","Top","S","B099S89CXL","Shipped",1,"INR",540,"PALGHAR","MAHARASHTRA","401404.0","IN",FALSE
"407-6988529-5485943","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-S","Set","S","B08XNJ19QH","Shipped",1,"INR",1112,"PALGHAR","MAHARASHTRA","401404.0","IN",FALSE
"406-0865174-1024369","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3423","JNE3423-KR-XL","kurta","XL","B081WRP562","Shipped",1,"INR",399,"AHMEDABAD","Gujarat","382481.0","IN",FALSE
"171-7823760-7805169","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0119","J0119-TP-XL","Top","XL","B08RYPWC3J","Shipped",1,"INR",540,"LUCKNOW","UTTAR PRADESH","226008.0","IN",FALSE
"404-6656197-1331565","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET269","SET269-KR-NP-L","Set","L","B0983D9C65","Shipped",1,"INR",824,"GHAZIABAD","UTTAR PRADESH","201009.0","IN",FALSE
"404-6656197-1331565","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET331","SET331-KR-NP-L","Set","L","B09NQ4XYV9","Shipped",1,"INR",597,"GHAZIABAD","UTTAR PRADESH","201009.0","IN",FALSE
"407-4334571-3104327","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0369","J0369-SKD-S","Set","S","B09K3H7SMJ","Shipped",1,"INR",1099,"GHAZIABAD","UTTAR PRADESH","201013.0","IN",FALSE
"407-3035971-4813922","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3671","JNE3671-TU-XS","Top","XS","B0986XVJQH","Shipped",1,"INR",574,"BENGALURU","KARNATAKA","560017.0","IN",FALSE
"171-4574985-1941106","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0285","J0285-SKD-L","Set","L","B08QGHTFWF","Shipped",1,"INR",1432,"BHIWADI","RAJASTHAN","301019.0","IN",FALSE
"407-1676322-4788322","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-XL","Set","XL","B08XQBF1G4","Shipped",1,"INR",788,"Satara","MAHARASHTRA","415003.0","IN",FALSE
"407-6450619-6667560","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3803","JNE3803-KR-M","kurta","M","B09K3TMCKY","Shipped",1,"INR",459,"RISHIKESH","UTTARAKHAND","249204.0","IN",FALSE
"406-1797645-1768322","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET345","SET345-KR-NP-M","Set","M","B09KXV4BN8","Shipped",1,"INR",626,"MUMBAI","MAHARASHTRA","400021.0","IN",FALSE
"408-2119098-8380338","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-M","Set","M","B08XNJG8B1","Shipped",1,"INR",1112,"SIKANDERPUR BALLIA DISTRICT","UTTAR PRADESH","277303.0","IN",FALSE
"408-4774712-5393940","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0117","J0117-TP-S","Top","S","B08N48MV3R","Shipped",1,"INR",518,"BENGALURU","KARNATAKA","560078.0","IN",FALSE
"403-2074962-5367535","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE2014","JNE2014-KR-178-XS","kurta","XS","B07G4XY9TP","Shipped",1,"INR",353,"Theni","TAMIL NADU","625605.0","IN",FALSE
"408-4724398-5224314","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0119","J0119-TP-M","Top","M","B08RYQNCQ1","Shipped",1,"INR",0,"kalyan","MAHARASHTRA","421301.0","IN",FALSE
"403-8974919-1907542","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","BL109","BL109-XS","Blouse","XS","B0928Y81WL","Shipped",1,"INR",518,"HYDERABAD","TELANGANA","500089.0","IN",FALSE
"171-3270880-3394704","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0297","J0297-TP-S","Top","S","B099S8W6W1","Shipped",1,"INR",574,"GURUGRAM","HARYANA","122001.0","IN",FALSE
"407-2693645-0581931","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3465","JNE3465-KR-XXL","kurta","XXL","B08BFT4ZKX","Shipped",1,"INR",486,"HYDERABAD","TELANGANA","500039.0","IN",FALSE
"406-8690552-3870764","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-S","Set","S","B08XNJ19QH","Shipped",1,"INR",1112,"Varanasi","UTTAR PRADESH","221005.0","IN",FALSE
"406-7084376-0445956","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","MEN5004","MEN5004-KR-XL","kurta","XL","B08YZ19332","Shipped",1,"INR",484,"BENGALURU","KARNATAKA","560047.0","IN",FALSE
"407-3068306-5501115","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3834","JNE3834-KR-XXL","kurta","XXL","B09Q3HSGH3","Shipped",1,"INR",521,"NEW DELHI","DELHI","110027.0","IN",FALSE
"404-5665252-0808308","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3764","JNE3764-KR-XL","kurta","XL","B09K3ST3YW","Shipped",1,"INR",487,"MUVATTUPUZHA","KERALA","686673.0","IN",FALSE
"408-7276051-7715539","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3698","JNE3698-KR-L","kurta","L","B09813S388","Shipped",1,"INR",487,"PUNE","MAHARASHTRA","411036.0","IN",TRUE
"408-5800192-2088338","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3423","JNE3423-KR-L","kurta","L","B081X4S826","Shipped",1,"INR",399,"PUNE","MAHARASHTRA","411036.0","IN",TRUE
"408-5800192-2088338","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0092","J0092-SET-L","Set","L","B089FZ6SFC","Shipped",1,"INR",833,"PUNE","MAHARASHTRA","411036.0","IN",TRUE
"404-0952037-0547516","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0401","J0401-DR-XXL","Western Dress","XXL","B09SDY6ZXQ","Shipped",1,"INR",885,"KOLKATA","WEST BENGAL","700019.0","IN",FALSE
"171-0454907-0694760","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","AN208","AN208-MUSTARD-XXL","Bottom","XXL","B091GLPVMK","Shipped",1,"INR",229,"GHAZIABAD","UTTAR PRADESH","201001.0","IN",FALSE
"403-1672373-0693902","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3510","JNE3510-KR-S","kurta","S","B08WPTJBBD","Shipped",1,"INR",429,"BENGALURU","KARNATAKA","560043.0","IN",FALSE
"403-1672373-0693902","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3817","JNE3817-KR-S","kurta","S","B09LV1KQS1","Shipped",1,"INR",474,"BENGALURU","KARNATAKA","560043.0","IN",FALSE
"405-1429558-6034749","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET374","SET374-KR-NP-XXL","Set","XXL","B09NDKN86H","Shipped",1,"INR",597,"NAGPUR","MAHARASHTRA","440015.0","IN",FALSE
"404-3339084-5444337","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0244","J0244-SKD-L","Set","L","B0925WM8Z6","Shipped",1,"INR",1204,"DIMAPUR","NAGALAND","797112.0","IN",FALSE
"171-3210795-8852369","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","MEN5009","MEN5009-KR-XL","kurta","XL","B08YYTCPYX","Shipped",1,"INR",499,"BULANDSHAHR","UTTAR PRADESH","203001.0","IN",FALSE
"404-9878512-4567522","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0308","J0308-DR-L","Western Dress","L","B099NS9KRN","Shipped",1,"INR",665,"PUNE","MAHARASHTRA","411016.0","IN",FALSE
"171-3200347-2913942","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET385","SET385-KR-NP-XXL","Set","XXL","B09K3MMPJX","Shipped",1,"INR",631,"MOHALI","PUNJAB","160062.0","IN",FALSE
"171-3247180-6243518","2022-04-24","Shipped - Returned to Seller","Merchant","Amazon.in","Standard","J0308","J0308-DR-XXL","Western Dress","XXL","B099NTSTM2","Shipped",1,"INR",625,"AMRITSAR","PUNJAB","143001.0","IN",FALSE
"408-4097278-9217127","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE1233","JNE1233-BLUE-KR-031-L","kurta","L","B01M1L6330","Shipped",1,"INR",0,"RAIPUR","CHHATTISGARH","492001.0","IN",FALSE
"407-9299861-6643510","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3068","JNE3068-KR-A-L","kurta","L","B07H7D7NJZ","Shipped",1,"INR",696,"FARIDABAD","HARYANA","121006.0","IN",FALSE
"403-9278314-6331539","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET333","SET333-KR-DPT-XL","Set","XL","B09RKFZ1KH","Shipped",1,"INR",909,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"403-1360644-8387500","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE2100","JNE2100-KR-144-XL","kurta","XL","B078Q4CFFN","Shipped",1,"INR",357,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"405-8710656-3348359","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0210","J0210-DR-XS","Ethnic Dress","XS","B09832F82B","Shipped",1,"INR",783,"CHENNAI","TAMIL NADU","600092.0","IN",FALSE
"402-2958461-0686740","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0005","J0005-DR-L","Western Dress","L","B08B3Y3VHQ","Shipped",1,"INR",899,"PORTBLAIR","ANDAMAN & NICOBAR ","744101.0","IN",FALSE
"171-4893075-6071539","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0212","J0212-DR-L","Ethnic Dress","L","B0982Z8HPJ","Shipped",1,"INR",791,"ALIGARH","UTTAR PRADESH","202001.0","IN",FALSE
"408-5791994-8612313","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET364","SET364-KR-NP-M","Set","M","B09QJ4HQ1G","Shipped",1,"INR",0,"KOTA","RAJASTHAN","324010.0","IN",FALSE
"405-5502103-4390743","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-XS","Set","XS","B08XNHXSFZ","Shipped",1,"INR",1112,"Lucknow","UTTAR PRADESH","226021.0","IN",FALSE
"408-4293807-3405903","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET374","SET374-KR-NP-S","Set","S","B09NDL6H2B","Shipped",1,"INR",597,"NEW DELHI","DELHI","110087.0","IN",FALSE
"403-0315171-6769904","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET386","SET386-KR-NP-S","Set","S","B09K3YFPSS","Shipped",1,"INR",631,"ALLAHABAD","UTTAR PRADESH","211001.0","IN",FALSE
"407-8548502-7347549","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3396","JNE3396-KR-XXXL","kurta","3XL","B083ZZ8869","Shipped",1,"INR",487,"Dombivli-East","MAHARASHTRA","421204.0","IN",FALSE
"407-0643202-7278730","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","BL110","BL110-XL","Blouse","XL","B0929B9QB7","Shipped",1,"INR",329,"KOLKATA","WEST BENGAL","700108.0","IN",FALSE
"407-0885324-0329161","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET183","SET183-KR-DH-M","Set","M","B08B3Z2YY3","Shipped",1,"INR",759,"UMRED","MAHARASHTRA","441203.0","IN",FALSE
"407-4439492-8248316","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0299","J0299-KR-S","kurta","S","B099FF4F7C","Shipped",1,"INR",345,"HYDERABAD","TELANGANA","500055.0","IN",FALSE
"407-0138655-4634759","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3531","JNE3531-KR-S","kurta","S","B08BFBDPPL","Shipped",1,"INR",329,"HYDERABAD","TELANGANA","500055.0","IN",FALSE
"408-0306837-9121141","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","NW037","NW037-TP-SR-XXL","Set","XXL","B099NR9M9V","Shipped",1,"INR",449,"PATNA","BIHAR","800001.0","IN",FALSE
"408-5450643-3146762","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET378","SET378-KR-NP-XXL","Set","XXL","B09RKFCS69","Shipped",1,"INR",1299,"PANIPAT","HARYANA","132103.0","IN",FALSE
"406-9297249-7159560","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0144","J0144-SET-S","Set","S","B08V141DP2","Shipped",1,"INR",529,"JALANDHAR","PUNJAB","144001.0","IN",FALSE
"405-0919400-3645125","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3366","JNE3366-KR-1053-XXXL","kurta","3XL","B07SZSYNQ9","Shipped",1,"INR",376,"CHENNAI","TAMIL NADU","600125.0","IN",FALSE
"171-9352245-5154758","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","MEN5004","MEN5004-KR-XXL","kurta","XXL","B08YZ16M9S","Shipped",1,"INR",484,"NEW DELHI","DELHI","110096.0","IN",FALSE
"406-8820929-4010737","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3510","JNE3510-KR-S","kurta","S","B08WPTJBBD","Shipped",1,"INR",429,"Rajahmundry","ANDHRA PRADESH","533103.0","IN",FALSE
"402-7799417-6690757","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0250","J0250-SKD-L","Set","L","B09NQ3MSLM","Shipped",1,"INR",763,"DEOGHAR","JHARKHAND","814112.0","IN",FALSE
"404-6342839-0169928","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET324","SET324-KR-NP-M","Set","M","B09NQ4NM75","Shipped",1,"INR",597,"BILASPUR","CHHATTISGARH","495001.0","IN",FALSE
"408-9092816-0530746","2022-04-24","Shipped","Amazon","Amazon.in","Standard","JNE3618","JNE3618-KR-M","kurta","M","B091Q9Q34N","Shipped",1,"INR",0,"BENGALURU","KARNATAKA","560036.0","IN",FALSE
"406-8095430-0632337","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET365","SET365-KR-NP-L","Set","L","B09QJM9NDP","Shipped",1,"INR",1099,"DHEMAJI","ASSAM","787057.0","IN",FALSE
"408-1541677-5702756","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3800","JNE3800-KR-L","Western Dress","L","B09SDXWNPZ","Shipped",1,"INR",771,"LUDHIANA","PUNJAB","141001.0","IN",FALSE
"408-8638347-3608324","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3463","JNE3463-KR-XXXL","kurta","3XL","B08RP3HQH3","Shipped",1,"INR",568,"CHENNAI","TAMIL NADU","600096.0","IN",FALSE
"402-1748228-0865146","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3614","JNE3614-KR-XXXL","kurta","3XL","B098129875","Shipped",1,"INR",459,"CHENNAI","TAMIL NADU","600109.0","IN",FALSE
"403-7412589-5310738","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET094","SET094-KR-NP-M","Set","M","B07S1GD428","Shipped",1,"INR",758,"Deoria","UTTAR PRADESH","274404.0","IN",FALSE
"408-7999876-6610755","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET187","SET187-KR-DH-XXL","Set","XXL","B08B3ZCK7H","Shipped",1,"INR",599,"SECUNDERABAD","TELANGANA","500061.0","IN",FALSE
"408-9727223-1930760","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3703","JNE3703-KR-L","kurta","L","B099NMK3ZV","Shipped",1,"INR",316,"PINJORE","HARYANA","134102.0","IN",FALSE
"405-8194028-9925113","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3609","JNE3609-KR-XL","kurta","XL","B08W1RQ2GZ","Shipped",1,"INR",568,"SAKOLI","MAHARASHTRA","441802.0","IN",FALSE
"402-0099543-0853125","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3440","JNE3440-KR-N-M","kurta","M","B081WY1SP3","Shipped",1,"INR",399,"Badmal","ODISHA","767070.0","IN",FALSE
"403-1060412-3581941","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","PJNE3405","PJNE3405-KR-N-5XL","kurta","5XL","B09LD3PCNY","Shipped",1,"INR",764,"CHENNAI","TAMIL NADU","600082.0","IN",FALSE
"171-0222092-3832314","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET341","SET341-KR-NP-XXXL","Set","3XL","B09NPXRTKD","Shipped",1,"INR",899,"JUNAGADH","Gujarat","362001.0","IN",FALSE
"406-9682173-7049155","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0285","J0285-SKD-XS","Set","XS","B08QGN4RYQ","Shipped",1,"INR",1432,"MANGALAGIRI","ANDHRA PRADESH","522503.0","IN",FALSE
"405-6788192-9843504","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET317","SET317-KR-PP-L","Set","L","B09RKDTP7M","Shipped",1,"INR",1186,"NEW DELHI","DELHI","110059.0","IN",FALSE
"406-2424217-2835563","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET350","SET350-KR-NP-L","Set","L","B09RKDXRZK","Shipped",1,"INR",1299,"VADODARA","Gujarat","390015.0","IN",FALSE
"171-9279802-6979505","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","MEN5021","MEN5021-KR-L","kurta","L","B08YYZNNWM","Shipped",1,"INR",533,"BHUSAWAL","MAHARASHTRA","425201.0","IN",FALSE
"405-8554796-3418737","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET282","SET282-KR-PP-M","Set","M","B09CTCDDQ4","Shipped",1,"INR",1033,"BANKURA","WEST BENGAL","722101.0","IN",FALSE
"405-2397938-3013950","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0224","J0224-SKD-M","Set","M","B09RKCZZG2","Shipped",1,"INR",1593,"BANKURA","WEST BENGAL","722101.0","IN",FALSE
"408-7432902-4461936","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","MEN5031","MEN5031-KR-XXXL","kurta","3XL","B08YYT14HH","Shipped",1,"INR",549,"KOLKATA","WEST BENGAL","700079.0","IN",FALSE
"402-8445535-2931534","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","JNE3620","JNE3620-KR-S","kurta","S","B091Q8WX4W","Unshipped",1,"INR",329,"ASANSOL","WEST BENGAL","713305.0","IN",FALSE
"171-8646479-5749918","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3719","JNE3719-KR-XXL","kurta","XXL","B099NNHNX6","Shipped",1,"INR",399,"PUNE","MAHARASHTRA","411046.0","IN",FALSE
"171-3857003-4217940","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3761","JNE3761-KR-XL","kurta","XL","B099NM4XNX","Shipped",1,"INR",291,"PUNE","MAHARASHTRA","411046.0","IN",FALSE
"171-2574793-2967543","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET044","SET044-KR-NP-XL","Set","XL","B07Q2MWDYN","Shipped",1,"INR",612,"PUNE","MAHARASHTRA","411046.0","IN",FALSE
"407-2780441-4926728","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET393","SET393-KR-NP-L","Set","L","B09QJ51J2K","Shipped",1,"INR",969,"VADODARA","Gujarat","390002.0","IN",FALSE
"408-7622660-3121105","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0301","J0301-TP-L","Top","L","B099S6795L","Shipped",1,"INR",493,"HUGLI CHINSURAH","WEST BENGAL","712202.0","IN",FALSE
"402-4011854-5666717","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0003","J0003-SET-L","Set","L","B0894Y4PNG","Shipped",1,"INR",696,"HOSHIARPUR","PUNJAB","146001.0","IN",FALSE
"403-2824752-2992338","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-L","Set","L","B08XQ8MCKP","Shipped",1,"INR",788,"BHIWANDI","MAHARASHTRA","421302.0","IN",FALSE
"403-1546594-9919538","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3567","JNE3567-KR-XXL","kurta","XXL","B08KRYCC8J","Shipped",1,"INR",399,"KOLLAM","KERALA","691001.0","IN",FALSE
"406-7260270-6214749","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","SET361","SET361-KR-NP-XS","Set","XS","B09QJ4BF2X","Unshipped",1,"INR",1126,"DEHRADUN","UTTARAKHAND","248007.0","IN",FALSE
"171-2657524-8308345","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET363","SET363-KR-NP-XL","Set","XL","B09TH6N96L","Shipped",1,"INR",1338,"JODHPUR","RAJASTHAN","342005.0","IN",FALSE
"402-9916192-1362746","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","JNE3615","JNE3615-KR-S","kurta","S","B091Q97MMC","Unshipped",1,"INR",299,"ASANSOL","WEST BENGAL","713305.0","IN",FALSE
"408-2886102-3780339","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0135","J0135-SET-S","Set","S","B08QGMRCHW","Shipped",1,"INR",591,"NEW DELHI","DELHI","110068.0","IN",FALSE
"403-5329021-3740353","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE2199","JNE2199-KR-411-A-XXL","kurta","XXL","B07BL222Q1","Shipped",1,"INR",353,"Thiruvananthapuram","KERALA","695003.0","IN",FALSE
"402-1896389-0215537","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","NW016","NW016-ST-SR-XL","Set","XL","B099NPRZM7","Shipped",1,"INR",560,"NAKODAR","PUNJAB","144040.0","IN",FALSE
"171-8271773-3701945","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3291","JNE3291-KR-XL","kurta","XL","B07R4XJNW3","Shipped",1,"INR",442,"MUMBAI","MAHARASHTRA","400005.0","IN",FALSE
"404-5225315-5569137","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","J0308","J0308-DR-L","Western Dress","L","B099NS9KRN","Unshipped",1,"INR",665,"PUNE","MAHARASHTRA","411016.0","IN",FALSE
"171-1557723-5173915","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3461","JNE3461-KR-XL","kurta","XL","B08B3YPXKZ","Shipped",1,"INR",363,"KOZHIKODE","KERALA","673007.0","IN",FALSE
"171-1557723-5173915","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3611","JNE3611-KR-XL","kurta","XL","B08XVPKBKG","Shipped",1,"INR",459,"KOZHIKODE","KERALA","673007.0","IN",FALSE
"402-2516420-0395500","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3634","JNE3634-KR-M","kurta","M","B097ZZR31W","Shipped",1,"INR",511,"GURUGRAM","HARYANA","122002.0","IN",FALSE
"404-4163723-8625159","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET197","SET197-KR-NP-L","Set","L","B08B3YPD63","Shipped",1,"INR",759,"HAZARIBAGH","JHARKHAND","825301.0","IN",FALSE
"407-0368671-3561162","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET324","SET324-KR-NP-XXL","Set","XXL","B09NQ3MPRM","Shipped",1,"INR",597,"BHOPAL","MADHYA PRADESH","462043.0","IN",FALSE
"402-5717447-6081122","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3866","JNE3866-KR-M","kurta","M","B09TZWBRYB","Shipped",1,"INR",888,"Hyderabad","TELANGANA","500035.0","IN",FALSE
"406-9858306-5247559","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0300","J0300-TP-XXXL","Top","3XL","B099S7RDLZ","Shipped",1,"INR",279,"PUNE","MAHARASHTRA","411046.0","IN",FALSE
"406-9858306-5247559","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE1906","JNE1906-KR-031-XXL","kurta","XXL","B06Y57CT5J","Shipped",1,"INR",357,"PUNE","MAHARASHTRA","411046.0","IN",FALSE
"408-5284027-8754741","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3405","JNE3405-KR-S","kurta","S","B081WX4G4Q","Shipped",1,"INR",399,"Gorakhpur","UTTAR PRADESH","273003.0","IN",FALSE
"406-8659855-1257152","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0341","J0341-DR-S","Western Dress","S","B099NR7612","Shipped",1,"INR",744,"BENGALURU","KARNATAKA","560070.0","IN",FALSE
